,ciudad_origen,lat_origen,lon_origen
636,Bogotá,-74.0760439,4.59808
637,Bogotá,-74.0760439,4.59808
638,Bogotá,-74.0760439,4.59808
639,Santa Marta,-88.6118965,17.0920157
640,Tunja,-73.361362,5.532363200000001
641,Tunja,-73.361362,5.532363200000001
642,Tunja,-73.361362,5.532363200000001
643,Sincelejo,-75.4329805907975,9.31542935
644,Medellín,-75.573553,6.2443382000000005
645,Medellín,-75.573553,6.2443382000000005
646,Medellín,-75.573553,6.2443382000000005
647,Medellín,-75.573553,6.2443382000000005
648,Popayán,-76.6062744,2.4420181
649,Medellín,-75.573553,6.2443382000000005
650,Armenia,44.6736646,40.7696272
651,Medellín,-75.573553,6.2443382000000005
652,Medellín,-75.573553,6.2443382000000005
653,Armenia,44.6736646,40.7696272
654,Medellín,-75.573553,6.2443382000000005
655,Sincelejo,-75.4329805907975,9.31542935
656,Medellín,-75.573553,6.2443382000000005
657,Medellín,-75.573553,6.2443382000000005
658,Medellín,-75.573553,6.2443382000000005
659,Neiva,-75.2794417696023,3.0332673
660,Ibagué,-75.2430012,4.4446595
661,Neiva,-75.2794417696023,3.0332673
662,Ibagué,-75.2430012,4.4446595
663,Valledupar,-73.3757933882845,10.34311145
664,Ibagué,-75.2430012,4.4446595
665,Ibagué,-75.2430012,4.4446595
666,Pereira,-75.69464509999999,4.8142912
667,Pereira,-75.69464509999999,4.8142912
668,Ibagué,-75.2430012,4.4446595
669,Neiva,-75.2794417696023,3.0332673
670,Ibagué,-75.2430012,4.4446595
671,Valledupar,-73.3757933882845,10.34311145
672,Cali,-76.5324943,3.4517922999999997
673,Cali,-76.5324943,3.4517922999999997
674,Monteria,-75.887029,8.7558921
675,Ibagué,-75.2430012,4.4446595
676,Ibagué,-75.2430012,4.4446595
677,Cali,-76.5324943,3.4517922999999997
678,Neiva,-75.2794417696023,3.0332673
679,Cali,-76.5324943,3.4517922999999997
680,Pereira,-75.69464509999999,4.8142912
681,Pereira,-75.69464509999999,4.8142912
682,Pereira,-75.69464509999999,4.8142912
683,Valledupar,-73.3757933882845,10.34311145
684,Valledupar,-73.3757933882845,10.34311145
685,Neiva,-75.2794417696023,3.0332673
686,Bogotá,-74.0760439,4.59808
687,Quibdó,-76.6540463,5.684570900000001
688,Medellín,-75.573553,6.2443382000000005
689,Medellín,-75.573553,6.2443382000000005
690,Quibdó,-76.6540463,5.684570900000001
691,Barranquilla,-74.80130849999999,10.9799669
692,Quibdó,-76.6540463,5.684570900000001
693,Monteria,-75.887029,8.7558921
694,Bogotá,-74.0760439,4.59808
695,Tunja,-73.361362,5.532363200000001
696,Monteria,-75.887029,8.7558921
697,Manizales,-75.5173198,5.068110400000001
698,Monteria,-75.887029,8.7558921
699,Monteria,-75.887029,8.7558921
700,Monteria,-75.887029,8.7558921
701,Medellín,-75.573553,6.2443382000000005
702,Monteria,-75.887029,8.7558921
703,Monteria,-75.887029,8.7558921
704,Pasto,-77.27825159999999,1.2146286
705,Villavicencio,-73.6206667,4.1315113
706,Pasto,-77.27825159999999,1.2146286
707,Armenia,44.6736646,40.7696272
708,Cúcuta,-72.5080387,7.8971458
709,Tunja,-73.361362,5.532363200000001
710,Manizales,-75.5173198,5.068110400000001
711,Manizales,-75.5173198,5.068110400000001
712,Manizales,-75.5173198,5.068110400000001
713,Florencia,11.2555757,43.769871200000004
714,Riohacha,-72.90697840000001,11.544634
715,Villavicencio,-73.6206667,4.1315113
716,Villavicencio,-73.6206667,4.1315113
717,Villavicencio,-73.6206667,4.1315113
718,Pasto,-77.27825159999999,1.2146286
719,Villavicencio,-73.6206667,4.1315113
720,Bogotá,-74.0760439,4.59808
721,Cartagena,-1.0006184,37.6267868
722,Cartagena,-1.0006184,37.6267868
723,Villavicencio,-73.6206667,4.1315113
724,Villavicencio,-73.6206667,4.1315113
725,Villavicencio,-73.6206667,4.1315113
726,Villavicencio,-73.6206667,4.1315113
727,Bogotá,-74.0760439,4.59808
728,Villavicencio,-73.6206667,4.1315113
729,Bogotá,-74.0760439,4.59808
730,Bogotá,-74.0760439,4.59808
731,Cartagena,-1.0006184,37.6267868
732,Tunja,-73.361362,5.532363200000001
733,Villavicencio,-73.6206667,4.1315113
734,Tunja,-73.361362,5.532363200000001
735,Medellín,-75.573553,6.2443382000000005
736,Manizales,-75.5173198,5.068110400000001
737,Tunja,-73.361362,5.532363200000001
738,Tunja,-73.361362,5.532363200000001
739,Manizales,-75.5173198,5.068110400000001
740,Manizales,-75.5173198,5.068110400000001
741,Manizales,-75.5173198,5.068110400000001
742,Manizales,-75.5173198,5.068110400000001
743,Manizales,-75.5173198,5.068110400000001
744,Florencia,11.2555757,43.769871200000004
745,Popayán,-76.6062744,2.4420181
746,Popayán,-76.6062744,2.4420181
747,Popayán,-76.6062744,2.4420181
748,Popayán,-76.6062744,2.4420181
749,Riohacha,-72.90697840000001,11.544634
750,Santa Marta,-88.6118965,17.0920157
751,Villavicencio,-73.6206667,4.1315113
752,Villavicencio,-73.6206667,4.1315113
753,Villavicencio,-73.6206667,4.1315113
754,Villavicencio,-73.6206667,4.1315113
755,Pasto,-77.27825159999999,1.2146286
756,Armenia,44.6736646,40.7696272
757,Bucaramanga,-73.11728690000001,7.111461099999999
758,Cali,-76.5324943,3.4517922999999997
759,San Andrés,-90.45208303237891,17.391202800000002
760,San Andrés,-90.45208303237891,17.391202800000002
761,Medellín,-75.573553,6.2443382000000005
762,Medellín,-75.573553,6.2443382000000005
763,Medellín,-75.573553,6.2443382000000005
764,Medellín,-75.573553,6.2443382000000005
765,Medellín,-75.573553,6.2443382000000005
766,Medellín,-75.573553,6.2443382000000005
767,Medellín,-75.573553,6.2443382000000005
768,Barranquilla,-74.80130849999999,10.9799669
769,Barranquilla,-74.80130849999999,10.9799669
770,Barranquilla,-74.80130849999999,10.9799669
771,Cartagena,-1.0006184,37.6267868
772,Tunja,-73.361362,5.532363200000001
773,Tunja,-73.361362,5.532363200000001
774,Manizales,-75.5173198,5.068110400000001
775,Florencia,11.2555757,43.769871200000004
776,Florencia,11.2555757,43.769871200000004
777,Valledupar,-73.3757933882845,10.34311145
778,Valledupar,-73.3757933882845,10.34311145
779,Valledupar,-73.3757933882845,10.34311145
780,Monteria,-75.887029,8.7558921
781,Monteria,-75.887029,8.7558921
782,Quibdó,-76.6540463,5.684570900000001
783,Quibdó,-76.6540463,5.684570900000001
784,Quibdó,-76.6540463,5.684570900000001
785,Neiva,-75.2794417696023,3.0332673
786,Riohacha,-72.90697840000001,11.544634
787,Riohacha,-72.90697840000001,11.544634
788,Riohacha,-72.90697840000001,11.544634
789,Riohacha,-72.90697840000001,11.544634
790,Riohacha,-72.90697840000001,11.544634
791,Riohacha,-72.90697840000001,11.544634
792,Villavicencio,-73.6206667,4.1315113
793,Villavicencio,-73.6206667,4.1315113
794,Pasto,-77.27825159999999,1.2146286
795,Pasto,-77.27825159999999,1.2146286
796,Cúcuta,-72.5080387,7.8971458
797,Pereira,-75.69464509999999,4.8142912
798,Pereira,-75.69464509999999,4.8142912
799,Pereira,-75.69464509999999,4.8142912
800,Bucaramanga,-73.11728690000001,7.111461099999999
801,Sincelejo,-75.4329805907975,9.31542935
802,Sincelejo,-75.4329805907975,9.31542935
803,Sincelejo,-75.4329805907975,9.31542935
804,Cali,-76.5324943,3.4517922999999997
805,San Andrés,-90.45208303237891,17.391202800000002
806,Bogotá,-74.0760439,4.59808
807,Bogotá,-74.0760439,4.59808
808,Florencia,11.2555757,43.769871200000004
809,Popayán,-76.6062744,2.4420181
810,Santa Marta,-88.6118965,17.0920157
811,Santa Marta,-88.6118965,17.0920157
812,Santa Marta,-88.6118965,17.0920157
813,Santa Marta,-88.6118965,17.0920157
814,Pasto,-77.27825159999999,1.2146286
815,Pasto,-77.27825159999999,1.2146286
816,Pasto,-77.27825159999999,1.2146286
817,Armenia,44.6736646,40.7696272
818,Bogotá,-74.0760439,4.59808
819,Bogotá,-74.0760439,4.59808
820,Bogotá,-74.0760439,4.59808
821,Bogotá,-74.0760439,4.59808
822,Bogotá,-74.0760439,4.59808
823,Manizales,-75.5173198,5.068110400000001
824,Manizales,-75.5173198,5.068110400000001
825,Florencia,11.2555757,43.769871200000004
826,Florencia,11.2555757,43.769871200000004
827,Popayán,-76.6062744,2.4420181
828,Neiva,-75.2794417696023,3.0332673
829,Neiva,-75.2794417696023,3.0332673
830,Santa Marta,-88.6118965,17.0920157
831,Santa Marta,-88.6118965,17.0920157
832,Florencia,11.2555757,43.769871200000004
833,Villavicencio,-73.6206667,4.1315113
834,Villavicencio,-73.6206667,4.1315113
835,Medellín,-75.573553,6.2443382000000005
836,Medellín,-75.573553,6.2443382000000005
837,Medellín,-75.573553,6.2443382000000005
838,Bogotá,-74.0760439,4.59808
839,Bogotá,-74.0760439,4.59808
840,Tunja,-73.361362,5.532363200000001
841,Florencia,11.2555757,43.769871200000004
842,Riohacha,-72.90697840000001,11.544634
843,Armenia,44.6736646,40.7696272
844,Armenia,44.6736646,40.7696272
845,Sincelejo,-75.4329805907975,9.31542935
846,Sincelejo,-75.4329805907975,9.31542935
847,Sincelejo,-75.4329805907975,9.31542935
848,Cali,-76.5324943,3.4517922999999997
849,Cali,-76.5324943,3.4517922999999997
850,San Andrés,-90.45208303237891,17.391202800000002
851,San Andrés,-90.45208303237891,17.391202800000002
852,Cartagena,-1.0006184,37.6267868
853,Cartagena,-1.0006184,37.6267868
854,Cartagena,-1.0006184,37.6267868
855,Cartagena,-1.0006184,37.6267868
856,Tunja,-73.361362,5.532363200000001
857,Manizales,-75.5173198,5.068110400000001
858,Manizales,-75.5173198,5.068110400000001
859,Manizales,-75.5173198,5.068110400000001
860,Manizales,-75.5173198,5.068110400000001
861,Armenia,44.6736646,40.7696272
862,Medellín,-75.573553,6.2443382000000005
863,Medellín,-75.573553,6.2443382000000005
864,Medellín,-75.573553,6.2443382000000005
865,Medellín,-75.573553,6.2443382000000005
866,Medellín,-75.573553,6.2443382000000005
867,Medellín,-75.573553,6.2443382000000005
868,Barranquilla,-74.80130849999999,10.9799669
869,Barranquilla,-74.80130849999999,10.9799669
870,Bogotá,-74.0760439,4.59808
871,Bogotá,-74.0760439,4.59808
872,Bogotá,-74.0760439,4.59808
873,Bogotá,-74.0760439,4.59808
874,Tunja,-73.361362,5.532363200000001
875,Florencia,11.2555757,43.769871200000004
876,Popayán,-76.6062744,2.4420181
877,Valledupar,-73.3757933882845,10.34311145
878,Valledupar,-73.3757933882845,10.34311145
879,Valledupar,-73.3757933882845,10.34311145
880,Valledupar,-73.3757933882845,10.34311145
881,Valledupar,-73.3757933882845,10.34311145
882,Valledupar,-73.3757933882845,10.34311145
883,Valledupar,-73.3757933882845,10.34311145
884,Valledupar,-73.3757933882845,10.34311145
885,Monteria,-75.887029,8.7558921
886,Quibdó,-76.6540463,5.684570900000001
887,Quibdó,-76.6540463,5.684570900000001
888,Quibdó,-76.6540463,5.684570900000001
889,Quibdó,-76.6540463,5.684570900000001
890,Quibdó,-76.6540463,5.684570900000001
891,Neiva,-75.2794417696023,3.0332673
892,Riohacha,-72.90697840000001,11.544634
893,Riohacha,-72.90697840000001,11.544634
894,Santa Marta,-88.6118965,17.0920157
895,Villavicencio,-73.6206667,4.1315113
896,Pasto,-77.27825159999999,1.2146286
897,Pasto,-77.27825159999999,1.2146286
898,Pasto,-77.27825159999999,1.2146286
899,Cúcuta,-72.5080387,7.8971458
900,Armenia,44.6736646,40.7696272
901,Armenia,44.6736646,40.7696272
902,Armenia,44.6736646,40.7696272
903,Armenia,44.6736646,40.7696272
904,Armenia,44.6736646,40.7696272
905,Armenia,44.6736646,40.7696272
906,Armenia,44.6736646,40.7696272
907,Armenia,44.6736646,40.7696272
908,Pereira,-75.69464509999999,4.8142912
909,Pereira,-75.69464509999999,4.8142912
910,Sincelejo,-75.4329805907975,9.31542935
911,Sincelejo,-75.4329805907975,9.31542935
912,Ibagué,-75.2430012,4.4446595
913,Cali,-76.5324943,3.4517922999999997
914,San Andrés,-90.45208303237891,17.391202800000002
915,San Andrés,-90.45208303237891,17.391202800000002
916,San Andrés,-90.45208303237891,17.391202800000002
917,Santa Marta,-88.6118965,17.0920157
918,Sincelejo,-75.4329805907975,9.31542935
919,Medellín,-75.573553,6.2443382000000005
920,Tunja,-73.361362,5.532363200000001
921,Manizales,-75.5173198,5.068110400000001
922,Manizales,-75.5173198,5.068110400000001
923,Manizales,-75.5173198,5.068110400000001
924,Villavicencio,-73.6206667,4.1315113
925,Pasto,-77.27825159999999,1.2146286
926,Pasto,-77.27825159999999,1.2146286
927,Cúcuta,-72.5080387,7.8971458
928,Cúcuta,-72.5080387,7.8971458
929,Medellín,-75.573553,6.2443382000000005
930,Medellín,-75.573553,6.2443382000000005
931,Medellín,-75.573553,6.2443382000000005
932,Medellín,-75.573553,6.2443382000000005
933,Medellín,-75.573553,6.2443382000000005
934,Medellín,-75.573553,6.2443382000000005
935,Medellín,-75.573553,6.2443382000000005
936,Santa Marta,-88.6118965,17.0920157
937,Cúcuta,-72.5080387,7.8971458
938,Sincelejo,-75.4329805907975,9.31542935
939,Ibagué,-75.2430012,4.4446595
940,Ibagué,-75.2430012,4.4446595
941,Cali,-76.5324943,3.4517922999999997
942,Cali,-76.5324943,3.4517922999999997
943,Cali,-76.5324943,3.4517922999999997
944,Cartagena,-1.0006184,37.6267868
945,Tunja,-73.361362,5.532363200000001
946,Tunja,-73.361362,5.532363200000001
947,Tunja,-73.361362,5.532363200000001
948,Tunja,-73.361362,5.532363200000001
949,Tunja,-73.361362,5.532363200000001
950,Tunja,-73.361362,5.532363200000001
951,Tunja,-73.361362,5.532363200000001
952,Villavicencio,-73.6206667,4.1315113
953,Villavicencio,-73.6206667,4.1315113
954,Villavicencio,-73.6206667,4.1315113
955,Pasto,-77.27825159999999,1.2146286
956,Cúcuta,-72.5080387,7.8971458
957,Bucaramanga,-73.11728690000001,7.111461099999999
958,Bucaramanga,-73.11728690000001,7.111461099999999
959,Bucaramanga,-73.11728690000001,7.111461099999999
960,Medellín,-75.573553,6.2443382000000005
961,Medellín,-75.573553,6.2443382000000005
962,Medellín,-75.573553,6.2443382000000005
963,Medellín,-75.573553,6.2443382000000005
964,Medellín,-75.573553,6.2443382000000005
965,Medellín,-75.573553,6.2443382000000005
966,Barranquilla,-74.80130849999999,10.9799669
967,Barranquilla,-74.80130849999999,10.9799669
968,Barranquilla,-74.80130849999999,10.9799669
969,Bogotá,-74.0760439,4.59808
970,Cartagena,-1.0006184,37.6267868
971,Cartagena,-1.0006184,37.6267868
972,Cartagena,-1.0006184,37.6267868
973,Cartagena,-1.0006184,37.6267868
974,Tunja,-73.361362,5.532363200000001
975,Tunja,-73.361362,5.532363200000001
976,Manizales,-75.5173198,5.068110400000001
977,Manizales,-75.5173198,5.068110400000001
978,Manizales,-75.5173198,5.068110400000001
979,Manizales,-75.5173198,5.068110400000001
980,Popayán,-76.6062744,2.4420181
981,Valledupar,-73.3757933882845,10.34311145
982,Valledupar,-73.3757933882845,10.34311145
983,Valledupar,-73.3757933882845,10.34311145
984,Valledupar,-73.3757933882845,10.34311145
985,Valledupar,-73.3757933882845,10.34311145
986,Valledupar,-73.3757933882845,10.34311145
987,Valledupar,-73.3757933882845,10.34311145
988,Monteria,-75.887029,8.7558921
989,Quibdó,-76.6540463,5.684570900000001
990,Quibdó,-76.6540463,5.684570900000001
991,Quibdó,-76.6540463,5.684570900000001
992,Quibdó,-76.6540463,5.684570900000001
993,Quibdó,-76.6540463,5.684570900000001
994,Quibdó,-76.6540463,5.684570900000001
995,Quibdó,-76.6540463,5.684570900000001
996,Neiva,-75.2794417696023,3.0332673
997,Neiva,-75.2794417696023,3.0332673
998,Neiva,-75.2794417696023,3.0332673
999,Riohacha,-72.90697840000001,11.544634
1000,Riohacha,-72.90697840000001,11.544634
1001,Riohacha,-72.90697840000001,11.544634
1002,Cúcuta,-72.5080387,7.8971458
1003,Cúcuta,-72.5080387,7.8971458
1004,Armenia,44.6736646,40.7696272
1005,Pereira,-75.69464509999999,4.8142912
1006,Pereira,-75.69464509999999,4.8142912
1007,Pereira,-75.69464509999999,4.8142912
1008,Pereira,-75.69464509999999,4.8142912
1009,Pereira,-75.69464509999999,4.8142912
1010,Pereira,-75.69464509999999,4.8142912
1011,Sincelejo,-75.4329805907975,9.31542935
1012,Sincelejo,-75.4329805907975,9.31542935
1013,Sincelejo,-75.4329805907975,9.31542935
1014,Sincelejo,-75.4329805907975,9.31542935
1015,Ibagué,-75.2430012,4.4446595
1016,Ibagué,-75.2430012,4.4446595
1017,Ibagué,-75.2430012,4.4446595
1018,Ibagué,-75.2430012,4.4446595
1019,Cali,-76.5324943,3.4517922999999997
1020,Cali,-76.5324943,3.4517922999999997
1021,Cali,-76.5324943,3.4517922999999997
1022,Cali,-76.5324943,3.4517922999999997
1023,Ibagué,-75.2430012,4.4446595
1024,Ibagué,-75.2430012,4.4446595
1025,Bogotá,-74.0760439,4.59808
1026,Cartagena,-1.0006184,37.6267868
1027,Cartagena,-1.0006184,37.6267868
1028,Villavicencio,-73.6206667,4.1315113
1029,Villavicencio,-73.6206667,4.1315113
1030,Villavicencio,-73.6206667,4.1315113
1031,Villavicencio,-73.6206667,4.1315113
1032,Villavicencio,-73.6206667,4.1315113
1033,Villavicencio,-73.6206667,4.1315113
1034,Villavicencio,-73.6206667,4.1315113
1035,Villavicencio,-73.6206667,4.1315113
1036,Villavicencio,-73.6206667,4.1315113
1037,Armenia,44.6736646,40.7696272
1038,Medellín,-75.573553,6.2443382000000005
1039,Medellín,-75.573553,6.2443382000000005
1040,Neiva,-75.2794417696023,3.0332673
1041,Neiva,-75.2794417696023,3.0332673
1042,Neiva,-75.2794417696023,3.0332673
1043,Villavicencio,-73.6206667,4.1315113
1044,Villavicencio,-73.6206667,4.1315113
1045,Villavicencio,-73.6206667,4.1315113
1046,Villavicencio,-73.6206667,4.1315113
1047,Cúcuta,-72.5080387,7.8971458
1048,Cali,-76.5324943,3.4517922999999997
1049,Bogotá,-74.0760439,4.59808
1050,Bogotá,-74.0760439,4.59808
1051,Bogotá,-74.0760439,4.59808
1052,Bogotá,-74.0760439,4.59808
1053,Bogotá,-74.0760439,4.59808
1054,Bogotá,-74.0760439,4.59808
1055,Bogotá,-74.0760439,4.59808
1056,Bogotá,-74.0760439,4.59808
1057,Bogotá,-74.0760439,4.59808
1058,Tunja,-73.361362,5.532363200000001
1059,Tunja,-73.361362,5.532363200000001
1060,Tunja,-73.361362,5.532363200000001
1061,Manizales,-75.5173198,5.068110400000001
1062,Manizales,-75.5173198,5.068110400000001
1063,Manizales,-75.5173198,5.068110400000001
1064,Manizales,-75.5173198,5.068110400000001
1065,Manizales,-75.5173198,5.068110400000001
1066,Popayán,-76.6062744,2.4420181
1067,Neiva,-75.2794417696023,3.0332673
1068,Neiva,-75.2794417696023,3.0332673
1069,Villavicencio,-73.6206667,4.1315113
1070,Villavicencio,-73.6206667,4.1315113
1071,Pasto,-77.27825159999999,1.2146286
1072,Pasto,-77.27825159999999,1.2146286
1073,Pasto,-77.27825159999999,1.2146286
1074,Pasto,-77.27825159999999,1.2146286
1075,Pasto,-77.27825159999999,1.2146286
1076,Pasto,-77.27825159999999,1.2146286
1077,Pasto,-77.27825159999999,1.2146286
1078,Bucaramanga,-73.11728690000001,7.111461099999999
1079,Bucaramanga,-73.11728690000001,7.111461099999999
1080,Bucaramanga,-73.11728690000001,7.111461099999999
1081,Bucaramanga,-73.11728690000001,7.111461099999999
1082,Bucaramanga,-73.11728690000001,7.111461099999999
1083,Ibagué,-75.2430012,4.4446595
1084,Ibagué,-75.2430012,4.4446595
1085,Barranquilla,-74.80130849999999,10.9799669
1086,Tunja,-73.361362,5.532363200000001
1087,Tunja,-73.361362,5.532363200000001
1088,Tunja,-73.361362,5.532363200000001
1089,Tunja,-73.361362,5.532363200000001
1090,Tunja,-73.361362,5.532363200000001
1091,Tunja,-73.361362,5.532363200000001
1092,Tunja,-73.361362,5.532363200000001
1093,Monteria,-75.887029,8.7558921
1094,Quibdó,-76.6540463,5.684570900000001
1095,Quibdó,-76.6540463,5.684570900000001
1096,Quibdó,-76.6540463,5.684570900000001
1097,Quibdó,-76.6540463,5.684570900000001
1098,Quibdó,-76.6540463,5.684570900000001
1099,Riohacha,-72.90697840000001,11.544634
1100,Pasto,-77.27825159999999,1.2146286
1101,Pereira,-75.69464509999999,4.8142912
1102,Pereira,-75.69464509999999,4.8142912
1103,Pereira,-75.69464509999999,4.8142912
1104,Pereira,-75.69464509999999,4.8142912
1105,Ibagué,-75.2430012,4.4446595
1106,Ibagué,-75.2430012,4.4446595
1107,Ibagué,-75.2430012,4.4446595
1108,Ibagué,-75.2430012,4.4446595
1109,Cali,-76.5324943,3.4517922999999997
1110,Valledupar,-73.3757933882845,10.34311145
1111,Bogotá,-74.0760439,4.59808
1112,Bogotá,-74.0760439,4.59808
1113,Riohacha,-72.90697840000001,11.544634
1114,Manizales,-75.5173198,5.068110400000001
1115,Medellín,-75.573553,6.2443382000000005
1116,Medellín,-75.573553,6.2443382000000005
1117,Medellín,-75.573553,6.2443382000000005
1118,Medellín,-75.573553,6.2443382000000005
1119,Bogotá,-74.0760439,4.59808
1120,Bogotá,-74.0760439,4.59808
1121,Cartagena,-1.0006184,37.6267868
1122,Cartagena,-1.0006184,37.6267868
1123,Cartagena,-1.0006184,37.6267868
1124,Tunja,-73.361362,5.532363200000001
1125,Tunja,-73.361362,5.532363200000001
1126,Tunja,-73.361362,5.532363200000001
1127,Manizales,-75.5173198,5.068110400000001
1128,Manizales,-75.5173198,5.068110400000001
1129,Manizales,-75.5173198,5.068110400000001
1130,Manizales,-75.5173198,5.068110400000001
1131,Manizales,-75.5173198,5.068110400000001
1132,Manizales,-75.5173198,5.068110400000001
1133,Manizales,-75.5173198,5.068110400000001
1134,Florencia,11.2555757,43.769871200000004
1135,Florencia,11.2555757,43.769871200000004
1136,Popayán,-76.6062744,2.4420181
1137,Popayán,-76.6062744,2.4420181
1138,Popayán,-76.6062744,2.4420181
1139,Neiva,-75.2794417696023,3.0332673
1140,Neiva,-75.2794417696023,3.0332673
1141,Neiva,-75.2794417696023,3.0332673
1142,Neiva,-75.2794417696023,3.0332673
1143,Neiva,-75.2794417696023,3.0332673
1144,Santa Marta,-88.6118965,17.0920157
1145,Villavicencio,-73.6206667,4.1315113
1146,Villavicencio,-73.6206667,4.1315113
1147,Villavicencio,-73.6206667,4.1315113
1148,Villavicencio,-73.6206667,4.1315113
1149,Villavicencio,-73.6206667,4.1315113
1150,Villavicencio,-73.6206667,4.1315113
1151,Villavicencio,-73.6206667,4.1315113
1152,Villavicencio,-73.6206667,4.1315113
1153,Pasto,-77.27825159999999,1.2146286
1154,Pasto,-77.27825159999999,1.2146286
1155,Pasto,-77.27825159999999,1.2146286
1156,Armenia,44.6736646,40.7696272
1157,Armenia,44.6736646,40.7696272
1158,Armenia,44.6736646,40.7696272
1159,Bucaramanga,-73.11728690000001,7.111461099999999
1160,Bucaramanga,-73.11728690000001,7.111461099999999
1161,Ibagué,-75.2430012,4.4446595
1162,Ibagué,-75.2430012,4.4446595
1163,Ibagué,-75.2430012,4.4446595
1164,Ibagué,-75.2430012,4.4446595
1165,San Andrés,-90.45208303237891,17.391202800000002
1166,San Andrés,-90.45208303237891,17.391202800000002
1167,Medellín,-75.573553,6.2443382000000005
1168,Medellín,-75.573553,6.2443382000000005
1169,Medellín,-75.573553,6.2443382000000005
1170,Barranquilla,-74.80130849999999,10.9799669
1171,Barranquilla,-74.80130849999999,10.9799669
1172,Barranquilla,-74.80130849999999,10.9799669
1173,Barranquilla,-74.80130849999999,10.9799669
1174,Barranquilla,-74.80130849999999,10.9799669
1175,Barranquilla,-74.80130849999999,10.9799669
1176,Barranquilla,-74.80130849999999,10.9799669
1177,Bogotá,-74.0760439,4.59808
1178,Bogotá,-74.0760439,4.59808
1179,Bogotá,-74.0760439,4.59808
1180,Cartagena,-1.0006184,37.6267868
1181,Cartagena,-1.0006184,37.6267868
1182,Cartagena,-1.0006184,37.6267868
1183,Cartagena,-1.0006184,37.6267868
1184,Tunja,-73.361362,5.532363200000001
1185,Manizales,-75.5173198,5.068110400000001
1186,Manizales,-75.5173198,5.068110400000001
1187,Manizales,-75.5173198,5.068110400000001
1188,Manizales,-75.5173198,5.068110400000001
1189,Manizales,-75.5173198,5.068110400000001
1190,Manizales,-75.5173198,5.068110400000001
1191,Florencia,11.2555757,43.769871200000004
1192,Florencia,11.2555757,43.769871200000004
1193,Florencia,11.2555757,43.769871200000004
1194,Florencia,11.2555757,43.769871200000004
1195,Florencia,11.2555757,43.769871200000004
1196,Florencia,11.2555757,43.769871200000004
1197,Florencia,11.2555757,43.769871200000004
1198,Florencia,11.2555757,43.769871200000004
1199,Valledupar,-73.3757933882845,10.34311145
1200,Valledupar,-73.3757933882845,10.34311145
1201,Valledupar,-73.3757933882845,10.34311145
1202,Valledupar,-73.3757933882845,10.34311145
1203,Valledupar,-73.3757933882845,10.34311145
1204,Valledupar,-73.3757933882845,10.34311145
1205,Valledupar,-73.3757933882845,10.34311145
1206,Monteria,-75.887029,8.7558921
1207,Monteria,-75.887029,8.7558921
1208,Monteria,-75.887029,8.7558921
1209,Monteria,-75.887029,8.7558921
1210,Quibdó,-76.6540463,5.684570900000001
1211,Quibdó,-76.6540463,5.684570900000001
1212,Neiva,-75.2794417696023,3.0332673
1213,Neiva,-75.2794417696023,3.0332673
1214,Riohacha,-72.90697840000001,11.544634
1215,Riohacha,-72.90697840000001,11.544634
1216,Riohacha,-72.90697840000001,11.544634
1217,Riohacha,-72.90697840000001,11.544634
1218,Riohacha,-72.90697840000001,11.544634
1219,Riohacha,-72.90697840000001,11.544634
1220,Santa Marta,-88.6118965,17.0920157
1221,Santa Marta,-88.6118965,17.0920157
1222,Santa Marta,-88.6118965,17.0920157
1223,Villavicencio,-73.6206667,4.1315113
1224,Villavicencio,-73.6206667,4.1315113
1225,Villavicencio,-73.6206667,4.1315113
1226,Villavicencio,-73.6206667,4.1315113
1227,Pasto,-77.27825159999999,1.2146286
1228,Pasto,-77.27825159999999,1.2146286
1229,Cúcuta,-72.5080387,7.8971458
1230,Armenia,44.6736646,40.7696272
1231,Armenia,44.6736646,40.7696272
1232,Pereira,-75.69464509999999,4.8142912
1233,Pereira,-75.69464509999999,4.8142912
1234,Pereira,-75.69464509999999,4.8142912
1235,Pereira,-75.69464509999999,4.8142912
1236,Pereira,-75.69464509999999,4.8142912
1237,Pereira,-75.69464509999999,4.8142912
1238,Pereira,-75.69464509999999,4.8142912
1239,Pereira,-75.69464509999999,4.8142912
1240,Pereira,-75.69464509999999,4.8142912
1241,Sincelejo,-75.4329805907975,9.31542935
1242,Sincelejo,-75.4329805907975,9.31542935
1243,Sincelejo,-75.4329805907975,9.31542935
1244,Sincelejo,-75.4329805907975,9.31542935
1245,Sincelejo,-75.4329805907975,9.31542935
1246,Sincelejo,-75.4329805907975,9.31542935
1247,Sincelejo,-75.4329805907975,9.31542935
1248,Sincelejo,-75.4329805907975,9.31542935
1249,Sincelejo,-75.4329805907975,9.31542935
1250,Sincelejo,-75.4329805907975,9.31542935
1251,Ibagué,-75.2430012,4.4446595
1252,Cali,-76.5324943,3.4517922999999997
1253,Cúcuta,-72.5080387,7.8971458
1254,Tunja,-73.361362,5.532363200000001
1255,Tunja,-73.361362,5.532363200000001
1256,Tunja,-73.361362,5.532363200000001
1257,Tunja,-73.361362,5.532363200000001
1258,Tunja,-73.361362,5.532363200000001
1259,Manizales,-75.5173198,5.068110400000001
1260,Manizales,-75.5173198,5.068110400000001
1261,Manizales,-75.5173198,5.068110400000001
1262,Manizales,-75.5173198,5.068110400000001
1263,Manizales,-75.5173198,5.068110400000001
